地图编号,地图目录,地图名称,地图进入条件,地图类型,配置文件,地图宽度,地图高度,地图分组,后端分线,开放条件,对应假地图副本,该地图是否可作为返回地图，是否可使用传送符,所用服务器类型,复活坐标,复活cd,复活面板组成,是否可使用连击技,刷新key,角色是否可以重叠,是否安全区能回血回蓝,召唤生效规则,是否支持飞行卷轴使用,是否安全区能回泡点经验,是否接收血色恶魔匹配请求,是否接受被击杀邮件,地图产出绑定天数,客户端判断不过提示,地图是否废弃,是否安全地图,杀人是否增加PK值,地图经验加成,进入地图公告,小地图是否显示boss复活时间,是否支持传送卷轴使用,商业化活动开启时间,活动地图经验加成,地图是否允许组队,是否需要有时间才能进入,角色受击反击是否生效
1069153,1069153,噩梦之塔53,2403#3020505#0&2403#3020600#52,2,100508,256,256,1069153,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069154,1069154,噩梦之塔54,2403#3020505#0&2403#3020600#53,2,100508,256,256,1069154,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069155,1069155,噩梦之塔55,2403#3020505#0&2403#3020600#54,2,100508,256,256,1069155,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069156,1069156,噩梦之塔56,2403#3020505#0&2403#3020600#55,2,100508,256,256,1069156,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069157,1069157,噩梦之塔57,2403#3020505#0&2403#3020600#56,2,100508,256,256,1069157,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069158,1069158,噩梦之塔58,2403#3020505#0&2403#3020600#57,2,100508,256,256,1069158,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069159,1069159,噩梦之塔59,2403#3020505#0&2403#3020600#58,2,100508,256,256,1069159,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069160,1069160,噩梦之塔60,2403#3020505#0&2403#3020600#59,2,100508,256,256,1069160,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069161,1069161,噩梦之塔61,2403#3020505#0&2403#3020600#60,2,100508,256,256,1069161,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069162,1069162,噩梦之塔62,2403#3020505#0&2403#3020600#61,2,100508,256,256,1069162,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069163,1069163,噩梦之塔63,2403#3020505#0&2403#3020600#62,2,100508,256,256,1069163,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069164,1069164,噩梦之塔64,2403#3020505#0&2403#3020600#63,2,100508,256,256,1069164,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069165,1069165,噩梦之塔65,2403#3020505#0&2403#3020600#64,2,100508,256,256,1069165,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069166,1069166,噩梦之塔66,2403#3020505#0&2403#3020600#65,2,100508,256,256,1069166,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069167,1069167,噩梦之塔67,2403#3020505#0&2403#3020600#66,2,100508,256,256,1069167,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069168,1069168,噩梦之塔68,2403#3020505#0&2403#3020600#67,2,100508,256,256,1069168,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069169,1069169,噩梦之塔69,2403#3020505#0&2403#3020600#68,2,100508,256,256,1069169,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069170,1069170,噩梦之塔70,2403#3020505#0&2403#3020600#69,2,100508,256,256,1069170,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069171,1069171,噩梦之塔71,2403#3020505#0&2403#3020600#70,2,100508,256,256,1069171,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069172,1069172,噩梦之塔72,2403#3020505#0&2403#3020600#71,2,100508,256,256,1069172,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069173,1069173,噩梦之塔73,2403#3020505#0&2403#3020600#72,2,100508,256,256,1069173,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069174,1069174,噩梦之塔74,2403#3020505#0&2403#3020600#73,2,100508,256,256,1069174,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069175,1069175,噩梦之塔75,2403#3020505#0&2403#3020600#74,2,100508,256,256,1069175,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069176,1069176,噩梦之塔76,2403#3020505#0&2403#3020600#75,2,100508,256,256,1069176,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069177,1069177,噩梦之塔77,2403#3020505#0&2403#3020600#76,2,100508,256,256,1069177,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069178,1069178,噩梦之塔78,2403#3020505#0&2403#3020600#77,2,100508,256,256,1069178,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069179,1069179,噩梦之塔79,2403#3020505#0&2403#3020600#78,2,100508,256,256,1069179,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069180,1069180,噩梦之塔80,2403#3020505#0&2403#3020600#79,2,100508,256,256,1069180,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069181,1069181,噩梦之塔81,2403#3020505#0&2403#3020600#80,2,100508,256,256,1069181,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069182,1069182,噩梦之塔82,2403#3020505#0&2403#3020600#81,2,100508,256,256,1069182,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069183,1069183,噩梦之塔83,2403#3020505#0&2403#3020600#82,2,100508,256,256,1069183,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069184,1069184,噩梦之塔84,2403#3020505#0&2403#3020600#83,2,100508,256,256,1069184,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069185,1069185,噩梦之塔85,2403#3020505#0&2403#3020600#84,2,100508,256,256,1069185,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069186,1069186,噩梦之塔86,2403#3020505#0&2403#3020600#85,2,100508,256,256,1069186,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069187,1069187,噩梦之塔87,2403#3020505#0&2403#3020600#86,2,100508,256,256,1069187,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069188,1069188,噩梦之塔88,2403#3020505#0&2403#3020600#87,2,100508,256,256,1069188,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069189,1069189,噩梦之塔89,2403#3020505#0&2403#3020600#88,2,100508,256,256,1069189,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069190,1069190,噩梦之塔90,2403#3020505#0&2403#3020600#89,2,100508,256,256,1069190,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069191,1069191,噩梦之塔91,2403#3020505#0&2403#3020600#90,2,100508,256,256,1069191,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069192,1069192,噩梦之塔92,2403#3020505#0&2403#3020600#91,2,100508,256,256,1069192,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069193,1069193,噩梦之塔93,2403#3020505#0&2403#3020600#92,2,100508,256,256,1069193,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069194,1069194,噩梦之塔94,2403#3020505#0&2403#3020600#93,2,100508,256,256,1069194,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069195,1069195,噩梦之塔95,2403#3020505#0&2403#3020600#94,2,100508,256,256,1069195,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069196,1069196,噩梦之塔96,2403#3020505#0&2403#3020600#95,2,100508,256,256,1069196,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069197,1069197,噩梦之塔97,2403#3020505#0&2403#3020600#96,2,100508,256,256,1069197,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069198,1069198,噩梦之塔98,2403#3020505#0&2403#3020600#97,2,100508,256,256,1069198,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069199,1069199,噩梦之塔99,2403#3020505#0&2403#3020600#98,2,100508,256,256,1069199,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
1069200,1069200,噩梦之塔100,2403#3020505#0&2403#3020600#99,2,100508,256,256,1069200,0,,,1,1,1001#140#124,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209001,209001,经验试炼「一」,101#35,2,20900,64,64,209001,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209002,209002,经验试炼「二」,101#40&3601#1#5,2,20900,64,64,209002,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209003,209003,经验试炼「三」,101#45&3601#2#5,2,20900,64,64,209003,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209004,209004,经验试炼「四」,101#50&3601#3#5,2,20900,64,64,209004,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209005,209005,经验试炼「五」,101#55&3601#4#5,2,20900,64,64,209005,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209006,209006,经验试炼「六」,101#60&3601#5#5,2,20900,64,64,209006,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209007,209007,经验试炼「七」,101#65&3601#6#5,2,20900,64,64,209007,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209008,209008,经验试炼「八」,101#70&3601#7#5,2,20900,64,64,209008,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209009,209009,经验试炼「九」,101#75&3601#8#5,2,20900,64,64,209009,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209010,209010,经验试炼「十」,101#80&3601#9#5,2,20900,64,64,209010,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209011,209011,经验试炼「十一」,101#85&3601#10#5,2,20900,64,64,209011,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209012,209012,经验试炼「十二」,101#90&3601#11#5,2,20900,64,64,209012,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209013,209013,经验试炼「十三」,101#95&3601#12#5,2,20900,64,64,209013,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209014,209014,经验试炼「十四」,101#100&3601#13#5,2,20900,64,64,209014,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209015,209015,经验试炼「十五」,101#110&3601#14#5,2,20900,64,64,209015,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209016,209016,经验试炼「十六」,101#120&3601#15#5,2,20900,64,64,209016,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209017,209017,经验试炼「十七」,101#130&3601#16#5,2,20900,64,64,209017,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209018,209018,经验试炼「十八」,101#140&3601#17#5,2,20900,64,64,209018,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209019,209019,经验试炼「十九」,101#150&3601#18#5,2,20900,64,64,209019,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209020,209020,经验试炼「二十」,101#160&3601#19#5,2,20900,64,64,209020,0,,,1,1,101#195#281,0,1#2#3#11,0,1371002,,,,1,,1,,,,1,,,,,1,,,,,,
209021,209021,江湖试炼21层,101#1,2,20900,64,64,209021,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209022,209022,江湖试炼22层,101#1,2,20900,64,64,209022,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209023,209023,江湖试炼23层,101#1,2,20900,64,64,209023,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209024,209024,江湖试炼24层,101#1,2,20900,64,64,209024,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209025,209025,江湖试炼25层,101#1,2,20900,64,64,209025,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209026,209026,江湖试炼26层,101#1,2,20900,64,64,209026,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209027,209027,江湖试炼27层,101#1,2,20900,64,64,209027,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209028,209028,江湖试炼28层,101#1,2,20900,64,64,209028,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209029,209029,江湖试炼29层,101#1,2,20900,64,64,209029,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209030,209030,江湖试炼30层,101#1,2,20900,64,64,209030,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209031,209031,江湖试炼31层,101#1,2,20900,64,64,209031,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209032,209032,江湖试炼32层,101#1,2,20900,64,64,209032,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209033,209033,江湖试炼33层,101#1,2,20900,64,64,209033,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209034,209034,江湖试炼34层,101#1,2,20900,64,64,209034,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209035,209035,江湖试炼35层,101#1,2,20900,64,64,209035,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209036,209036,江湖试炼36层,101#1,2,20900,64,64,209036,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209037,209037,江湖试炼37层,101#1,2,20900,64,64,209037,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209038,209038,江湖试炼38层,101#1,2,20900,64,64,209038,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209039,209039,江湖试炼39层,101#1,2,20900,64,64,209039,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209040,209040,江湖试炼40层,101#1,2,20900,64,64,209040,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209041,209041,江湖试炼41层,101#1,2,20900,64,64,209041,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209042,209042,江湖试炼42层,101#1,2,20900,64,64,209042,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209043,209043,江湖试炼43层,101#1,2,20900,64,64,209043,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209044,209044,江湖试炼44层,101#1,2,20900,64,64,209044,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209045,209045,江湖试炼45层,101#1,2,20900,64,64,209045,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209046,209046,江湖试炼46层,101#1,2,20900,64,64,209046,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209047,209047,江湖试炼47层,101#1,2,20900,64,64,209047,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209048,209048,江湖试炼48层,101#1,2,20900,64,64,209048,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209049,209049,江湖试炼49层,101#1,2,20900,64,64,209049,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209050,209050,江湖试炼50层,101#1,2,20900,64,64,209050,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209051,209051,宠物试炼「一」,101#40,2,20900,64,64,209051,0,,,1,1,101#195#281,0,1#2#3#11,0,1371003,,,,1,,1,,,,1,,,,,1,,,,,,
209052,209052,宠物试炼「二」,101#45&3801#1#5,2,20900,64,64,209052,0,,,1,1,101#195#281,0,1#2#3#11,0,1371003,,,,1,,1,,,,1,,,,,1,,,,,,
209053,209053,宠物试炼「三」,101#50&3801#2#5,2,20900,64,64,209053,0,,,1,1,101#195#281,0,1#2#3#11,0,1371003,,,,1,,1,,,,1,,,,,1,,,,,,
209054,209054,宠物试炼「四」,101#55&3801#3#5,2,20900,64,64,209054,0,,,1,1,101#195#281,0,1#2#3#11,0,1371003,,,,1,,1,,,,1,,,,,1,,,,,,
209055,209055,宠物试炼「五」,101#60&3801#4#5,2,20900,64,64,209055,0,,,1,1,101#195#281,0,1#2#3#11,0,1371003,,,,1,,1,,,,1,,,,,1,,,,,,
209056,209056,宠物试炼「六」,101#70&3801#5#5,2,20900,64,64,209056,0,,,1,1,101#195#281,0,1#2#3#11,0,1371003,,,,1,,1,,,,1,,,,,1,,,,,,
209057,209057,宠物试炼「七」,101#80&3801#6#5,2,20900,64,64,209057,0,,,1,1,101#195#281,0,1#2#3#11,0,1371003,,,,1,,1,,,,1,,,,,1,,,,,,
209058,209058,宠物试炼「八」,101#85&3801#7#5,2,20900,64,64,209058,0,,,1,1,101#195#281,0,1#2#3#11,0,1371003,,,,1,,1,,,,1,,,,,1,,,,,,
209059,209059,宠物试炼「九」,101#90&3801#8#5,2,20900,64,64,209059,0,,,1,1,101#195#281,0,1#2#3#11,0,1371003,,,,1,,1,,,,1,,,,,1,,,,,,
209060,209060,宠物试炼「十」,101#95&3801#9#5,2,20900,64,64,209060,0,,,1,1,101#195#281,0,1#2#3#11,0,1371003,,,,1,,1,,,,1,,,,,1,,,,,,
209061,209061,试炼之地61层,101#1,2,20900,64,64,209061,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209062,209062,试炼之地62层,101#1,2,20900,64,64,209062,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209063,209063,试炼之地63层,101#1,2,20900,64,64,209063,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209064,209064,试炼之地64层,101#1,2,20900,64,64,209064,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209065,209065,试炼之地65层,101#1,2,20900,64,64,209065,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209066,209066,试炼之地66层,101#1,2,20900,64,64,209066,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209067,209067,试炼之地67层,101#1,2,20900,64,64,209067,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209068,209068,试炼之地68层,101#1,2,20900,64,64,209068,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209069,209069,试炼之地69层,101#1,2,20900,64,64,209069,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209070,209070,试炼之地70层,101#1,2,20900,64,64,209070,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209071,209071,坐骑试炼「一」,101#55,2,20900,64,64,209071,0,,,1,1,101#195#281,0,1#2#3#11,0,1371004,,,,1,,1,,,,1,,,,,1,,,,,,
209072,209072,坐骑试炼「二」,101#60&3901#1#5,2,20900,64,64,209072,0,,,1,1,101#195#281,0,1#2#3#11,0,1371004,,,,1,,1,,,,1,,,,,1,,,,,,
209073,209073,坐骑试炼「三」,101#65&3901#2#5,2,20900,64,64,209073,0,,,1,1,101#195#281,0,1#2#3#11,0,1371004,,,,1,,1,,,,1,,,,,1,,,,,,
209074,209074,坐骑试炼「四」,101#70&3901#3#5,2,20900,64,64,209074,0,,,1,1,101#195#281,0,1#2#3#11,0,1371004,,,,1,,1,,,,1,,,,,1,,,,,,
209075,209075,坐骑试炼「五」,101#75&3901#4#5,2,20900,64,64,209075,0,,,1,1,101#195#281,0,1#2#3#11,0,1371004,,,,1,,1,,,,1,,,,,1,,,,,,
209076,209076,坐骑试炼「六」,101#80&3901#5#5,2,20900,64,64,209076,0,,,1,1,101#195#281,0,1#2#3#11,0,1371004,,,,1,,1,,,,1,,,,,1,,,,,,
209077,209077,坐骑试炼「七」,101#85&3901#6#5,2,20900,64,64,209077,0,,,1,1,101#195#281,0,1#2#3#11,0,1371004,,,,1,,1,,,,1,,,,,1,,,,,,
209078,209078,坐骑试炼「八」,101#90&3901#7#5,2,20900,64,64,209078,0,,,1,1,101#195#281,0,1#2#3#11,0,1371004,,,,1,,1,,,,1,,,,,1,,,,,,
209079,209079,坐骑试炼「九」,101#95&3901#8#5,2,20900,64,64,209079,0,,,1,1,101#195#281,0,1#2#3#11,0,1371004,,,,1,,1,,,,1,,,,,1,,,,,,
209080,209080,坐骑试炼「十」,101#100&3901#9#5,2,20900,64,64,209080,0,,,1,1,101#195#281,0,1#2#3#11,0,1371004,,,,1,,1,,,,1,,,,,1,,,,,,
209081,209081,试炼之地81层,101#1,2,20900,64,64,209081,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209082,209082,试炼之地82层,101#1,2,20900,64,64,209082,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209083,209083,试炼之地83层,101#1,2,20900,64,64,209083,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209084,209084,试炼之地84层,101#1,2,20900,64,64,209084,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209085,209085,试炼之地85层,101#1,2,20900,64,64,209085,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209086,209086,试炼之地86层,101#1,2,20900,64,64,209086,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209087,209087,试炼之地87层,101#1,2,20900,64,64,209087,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209088,209088,试炼之地88层,101#1,2,20900,64,64,209088,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209089,209089,试炼之地89层,101#1,2,20900,64,64,209089,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209090,209090,试炼之地90层,101#1,2,20900,64,64,209090,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209091,209091,试炼之地91层,101#1,2,20900,64,64,209091,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209092,209092,试炼之地92层,101#1,2,20900,64,64,209092,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209093,209093,试炼之地93层,101#1,2,20900,64,64,209093,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209094,209094,试炼之地94层,101#1,2,20900,64,64,209094,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209095,209095,试炼之地95层,101#1,2,20900,64,64,209095,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209096,209096,试炼之地96层,101#1,2,20900,64,64,209096,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209097,209097,试炼之地97层,101#1,2,20900,64,64,209097,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209098,209098,试炼之地98层,101#1,2,20900,64,64,209098,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209099,209099,试炼之地99层,101#1,2,20900,64,64,209099,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209100,209100,试炼之地100层,101#1,2,20900,64,64,209100,0,,,1,1,101#195#281,0,1#2#3#11,0,,,,,1,,1,,,,1,,,,,1,,,,,,
209101,209101,神兵塔1层,101#1,2,20900,64,64,209101,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
